<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MGNT;D;220218;000000;5220.5000000;5284.5000000;4996.0000000;5041.5000000;572652
MGNT;D;220221;000000;5041.0000000;5186.0000000;4021.0000000;4240.0000000;1586697
MGNT;D;220222;000000;4180.0000000;4660.0000000;4000.5000000;4600.0000000;1540082
MGNT;D;220224;000000;4025.0000000;4300.0000000;2414.0000000;3312.0000000;1561177
MGNT;D;220225;000000;3236.0000000;3840.0000000;3100.0000000;3202.0000000;1257392
MGNT;D;220324;000000;3202.0000000;4100.0000000;3200.0000000;3457.5000000;575283
MGNT;D;220325;000000;3611.0000000;3780.0000000;3286.5000000;3338.0000000;238079
MGNT;D;220328;000000;3414.5000000;3490.0000000;3330.0000000;3337.5000000;122271
MGNT;D;220329;000000;3351.0000000;3669.0000000;3330.0000000;3405.5000000;270307
MGNT;D;220330;000000;3600.5000000;3855.0000000;3450.0000000;3855.0000000;206118
MGNT;D;220331;000000;3920.0000000;4272.0000000;3884.0000000;4155.0000000;315835
MGNT;D;220401;000000;4185.0000000;4429.0000000;4155.0000000;4220.0000000;259172
MGNT;D;220404;000000;4370.0000000;4395.0000000;4201.0000000;4273.5000000;141116
MGNT;D;220405;000000;4299.5000000;4300.0000000;3901.0000000;4098.0000000;121289
MGNT;D;220406;000000;4087.0000000;4195.0000000;3950.0000000;4120.0000000;102927
MGNT;D;220407;000000;4120.5000000;4250.0000000;4120.0000000;4247.0000000;96710
MGNT;D;220408;000000;4251.0000000;4422.0000000;4222.0000000;4335.0000000;209714
MGNT;D;220411;000000;4367.0000000;4405.0000000;4250.0000000;4310.0000000;95052
MGNT;D;220412;000000;4316.5000000;4420.0000000;4251.5000000;4297.5000000;176142
MGNT;D;220413;000000;4299.0000000;4340.0000000;4216.0000000;4256.5000000;65483
MGNT;D;220414;000000;4256.5000000;4262.5000000;3980.0000000;4017.0000000;127874
MGNT;D;220415;000000;4020.0000000;4145.0000000;3902.0000000;4070.5000000;89798
MGNT;D;220418;000000;4109.0000000;4156.5000000;3963.0000000;4000.0000000;84321
MGNT;D;220419;000000;4000.0000000;4038.5000000;3850.0000000;4038.0000000;136758
MGNT;D;220420;000000;4054.0000000;4300.0000000;3962.5000000;4300.0000000;95466
MGNT;D;220421;000000;4241.0000000;4273.5000000;4055.5000000;4197.5000000;160577
MGNT;D;220422;000000;4163.0000000;4330.0000000;4137.0000000;4170.0000000;357421
MGNT;D;220425;000000;4163.0000000;4318.5000000;4075.0000000;4299.5000000;94345
MGNT;D;220426;000000;4335.5000000;4460.0000000;4332.0000000;4460.0000000;159269
MGNT;D;220427;000000;4470.5000000;4761.0000000;4450.5000000;4720.0000000;234941
MGNT;D;220428;000000;4760.0000000;4939.0000000;4443.0000000;4566.5000000;296331
MGNT;D;220429;000000;4580.5000000;4700.0000000;4355.0000000;4592.5000000;257475
MGNT;D;220504;000000;4611.0000000;4796.5000000;4506.0000000;4651.0000000;142302
MGNT;D;220505;000000;4681.0000000;4792.0000000;4670.0000000;4741.0000000;81292
MGNT;D;220506;000000;4770.0000000;4784.5000000;4662.5000000;4750.0000000;58612
MGNT;D;220511;000000;4759.0000000;4826.0000000;4680.0000000;4805.0000000;95713
MGNT;D;220512;000000;4770.5000000;4898.0000000;4690.0000000;4720.0000000;129648
MGNT;D;220513;000000;4740.0000000;4790.0000000;4608.5000000;4637.0000000;64815
MGNT;D;220516;000000;4660.0000000;4825.0000000;4651.0000000;4790.5000000;74639
MGNT;D;220517;000000;4846.0000000;4875.0000000;4790.5000000;4828.5000000;63640
MGNT;D;220518;000000;4840.5000000;4923.5000000;4833.0000000;4890.0000000;70638
MGNT;D;220519;000000;4895.0000000;4904.5000000;4792.0000000;4885.0000000;101134
MGNT;D;220520;000000;4883.5000000;4884.0000000;4610.0000000;4620.0000000;85233
MGNT;D;220523;000000;4658.5000000;4686.5000000;4412.0000000;4475.5000000;76594
MGNT;D;220524;000000;4462.5000000;4474.0000000;4259.0000000;4350.0000000;84749
MGNT;D;220525;000000;4349.0000000;4576.0000000;4348.0000000;4576.0000000;65082
MGNT;D;220526;000000;4579.0000000;4690.0000000;4550.0000000;4610.0000000;92338
MGNT;D;220527;000000;4610.0000000;4632.0000000;4470.0000000;4520.0000000;63091
MGNT;D;220530;000000;4522.0000000;4622.0000000;4364.0000000;4622.0000000;78455
MGNT;D;220531;000000;4605.0000000;4690.5000000;4515.5000000;4640.0000000;104875
MGNT;D;220601;000000;4637.5000000;4637.5000000;4512.5000000;4586.5000000;65806
MGNT;D;220602;000000;4565.0000000;4575.0000000;4380.0000000;4448.0000000;63262
MGNT;D;220603;000000;4451.0000000;4452.0000000;4261.0000000;4382.0000000;91790
MGNT;D;220606;000000;4362.0000000;4374.5000000;4200.5000000;4223.5000000;94818
MGNT;D;220607;000000;4223.5000000;4463.0000000;4120.0000000;4420.0000000;199361
MGNT;D;220608;000000;4430.0000000;4488.0000000;4280.5000000;4338.0000000;123772
MGNT;D;220609;000000;4323.0000000;4324.5000000;4219.0000000;4300.0000000;75202
MGNT;D;220610;000000;4298.0000000;4331.0000000;4185.0000000;4241.0000000;103710
MGNT;D;220614;000000;4210.0000000;4237.5000000;4160.0000000;4200.0000000;58784
MGNT;D;220615;000000;4197.5000000;4300.0000000;4150.0000000;4257.0000000;132469
MGNT;D;220616;000000;4298.5000000;4399.5000000;4261.5000000;4393.0000000;126608
MGNT;D;220617;000000;4383.0000000;4399.5000000;4295.0000000;4319.0000000;72114
MGNT;D;220620;000000;4310.0000000;4370.0000000;4287.5000000;4370.0000000;66105
MGNT;D;220621;000000;4360.0000000;4365.0000000;4250.0000000;4365.0000000;83015
MGNT;D;220622;000000;4355.0000000;4474.0000000;4275.0000000;4458.0000000;174144
MGNT;D;220623;000000;4460.0000000;4469.0000000;4315.0000000;4405.0000000;145039
MGNT;D;220624;000000;4399.5000000;4420.0000000;4247.0000000;4359.0000000;130128
MGNT;D;220627;000000;4345.0000000;4360.0000000;4294.0000000;4360.0000000;57987
MGNT;D;220628;000000;4347.5000000;4360.0000000;4297.0000000;4327.0000000;105275
MGNT;D;220629;000000;4326.0000000;4359.0000000;4271.0000000;4316.0000000;69040
MGNT;D;220630;000000;4302.0000000;4347.5000000;4192.5000000;4238.0000000;176948
MGNT;D;220701;000000;4251.0000000;4312.0000000;4155.0000000;4155.0000000;74895
MGNT;D;220704;000000;4225.0000000;4275.0000000;4155.0000000;4198.0000000;77029
MGNT;D;220705;000000;4199.5000000;4314.0000000;4172.5000000;4314.0000000;95055
MGNT;D;220706;000000;4300.0000000;4360.0000000;4280.0000000;4306.0000000;109281
MGNT;D;220707;000000;4312.5000000;4458.0000000;4300.5000000;4420.0000000;206506
MGNT;D;220708;000000;4420.0000000;4448.0000000;4359.0000000;4439.0000000;75406
MGNT;D;220711;000000;4427.0000000;4429.5000000;4282.5000000;4385.0000000;66586
MGNT;D;220712;000000;4315.0000000;4369.5000000;4250.0000000;4300.0000000;78231
MGNT;D;220713;000000;4311.5000000;4328.0000000;4250.0000000;4255.5000000;83849
MGNT;D;220714;000000;4270.5000000;4285.5000000;4182.5000000;4228.0000000;69013
MGNT;D;220715;000000;4230.0000000;4380.0000000;4200.0000000;4380.0000000;104709
MGNT;D;220718;000000;4378.5000000;4425.0000000;4308.0000000;4382.0000000;100268
MGNT;D;220719;000000;4383.0000000;4394.5000000;4225.0000000;4355.0000000;105785
MGNT;D;220720;000000;4351.0000000;4370.5000000;4271.5000000;4315.0000000;56003
MGNT;D;220721;000000;4333.5000000;4333.5000000;4234.5000000;4251.0000000;49505
MGNT;D;220722;000000;4248.5000000;4345.0000000;4240.5000000;4341.0000000;75012
MGNT;D;220725;000000;4342.5000000;4390.0000000;4317.0000000;4345.0000000;61994
MGNT;D;220726;000000;4355.0000000;4520.0000000;4351.0000000;4512.0000000;156672
MGNT;D;220727;000000;4521.5000000;4638.0000000;4521.0000000;4630.0000000;166429
MGNT;D;220728;000000;4698.0000000;4782.0000000;4630.0000000;4765.5000000;372654
MGNT;D;220729;000000;4771.0000000;4889.0000000;4716.0000000;4889.0000000;251989
MGNT;D;220801;000000;4881.0000000;4881.0000000;4765.5000000;4800.0000000;251631
MGNT;D;220802;000000;4796.0000000;4885.0000000;4720.0000000;4813.0000000;209687
MGNT;D;220803;000000;4813.0000000;4948.0000000;4808.5000000;4910.0000000;259468
MGNT;D;220804;000000;4910.0000000;4975.0000000;4856.5000000;4883.0000000;329501
MGNT;D;220805;000000;4860.5000000;4880.0000000;4738.0000000;4799.5000000;245088
MGNT;D;220808;000000;4855.5000000;4948.5000000;4835.0000000;4880.0000000;120183
MGNT;D;220809;000000;4890.0000000;5059.0000000;4852.5000000;5032.5000000;294820
MGNT;D;220810;000000;5036.0000000;5088.5000000;5000.5000000;5024.0000000;119764
MGNT;D;220811;000000;5015.0000000;5069.0000000;4950.0000000;5002.5000000;88843
MGNT;D;220812;000000;5004.0000000;5139.5000000;4977.5000000;5134.0000000;98943
MGNT;D;220815;000000;5145.0000000;5186.5000000;5063.0000000;5159.5000000;133346
MGNT;D;220816;000000;5160.0000000;5177.0000000;5102.0000000;5177.0000000;78902
MGNT;D;220817;000000;5162.5000000;5300.0000000;5151.0000000;5270.0000000;196192
MGNT;D;220818;000000;5275.0000000;5354.0000000;5250.0000000;5350.0000000;125583
MGNT;D;220819;000000;5359.5000000;5359.5000000;5174.0000000;5245.0000000;387281
MGNT;D;220822;000000;5243.0000000;5334.5000000;5196.0000000;5302.0000000;154022
MGNT;D;220823;000000;5302.0000000;5331.0000000;5254.0000000;5319.0000000;120641
MGNT;D;220824;000000;5317.0000000;5393.0000000;5281.0000000;5393.0000000;145640
MGNT;D;220825;000000;5384.0000000;5450.0000000;5382.5000000;5440.0000000;123671
MGNT;D;220826;000000;5430.0000000;5469.0000000;5382.5000000;5459.5000000;75001
MGNT;D;220829;000000;5438.5000000;5459.0000000;5418.0000000;5450.0000000;68008
MGNT;D;220830;000000;5449.0000000;5450.0000000;5420.5000000;5450.0000000;70808
MGNT;D;220831;000000;5441.5000000;5509.0000000;5350.0000000;5490.5000000;160940
MGNT;D;220901;000000;5478.0000000;5490.0000000;5392.0000000;5399.0000000;96097
MGNT;D;220902;000000;5439.5000000;5485.5000000;5406.5000000;5485.5000000;68246
MGNT;D;220905;000000;5485.5000000;5600.0000000;5451.0000000;5600.0000000;87261
MGNT;D;220906;000000;5593.0000000;5597.5000000;5510.0000000;5510.0000000;146777
MGNT;D;220907;000000;5503.0000000;5544.5000000;5455.5000000;5490.0000000;86538
MGNT;D;220908;000000;5480.0000000;5490.0000000;5433.0000000;5433.0000000;94662
MGNT;D;220909;000000;5435.0000000;5499.0000000;5420.5000000;5499.0000000;59268
MGNT;D;220912;000000;5494.5000000;5630.5000000;5464.0000000;5575.0000000;122114
MGNT;D;220913;000000;5578.0000000;5629.0000000;5545.5000000;5594.0000000;106566
MGNT;D;220914;000000;5575.5000000;5593.0000000;5457.5000000;5558.0000000;133189
MGNT;D;220915;000000;5558.0000000;5570.0000000;5480.0000000;5555.5000000;142117
MGNT;D;220916;000000;5541.0000000;5620.0000000;5527.5000000;5582.0000000;100479
MGNT;D;220919;000000;5549.0000000;5570.0000000;5480.0000000;5505.0000000;72840
MGNT;D;220920;000000;5515.0000000;5515.0000000;5101.0000000;5222.5000000;473697
MGNT;D;220921;000000;4892.5000000;5100.0000000;4850.0000000;4904.5000000;316196
MGNT;D;220922;000000;4907.5000000;5085.0000000;4907.5000000;5015.0000000;185639
MGNT;D;220923;000000;5020.0000000;5055.0000000;4700.0000000;4889.0000000;270940
MGNT;D;220926;000000;4815.0000000;4866.0000000;4380.0000000;4474.0000000;335384
MGNT;D;220927;000000;4519.0000000;4650.0000000;4306.5000000;4481.5000000;205876
MGNT;D;220928;000000;4465.5000000;4780.0000000;4400.0000000;4750.0000000;170181
MGNT;D;220929;000000;4732.0000000;4732.5000000;4421.0000000;4537.5000000;181314
MGNT;D;220930;000000;4521.0000000;4745.0000000;4355.0000000;4722.0000000;222311
MGNT;D;221003;000000;4740.0000000;5030.0000000;4633.0000000;5008.0000000;265789
MGNT;D;221004;000000;4999.0000000;5019.5000000;4843.0000000;4906.5000000;158778
MGNT;D;221005;000000;4900.0000000;4907.0000000;4740.0000000;4784.5000000;235135
MGNT;D;221006;000000;4802.0000000;4846.5000000;4711.0000000;4719.5000000;107996
MGNT;D;221007;000000;4719.0000000;4719.0000000;4530.0000000;4546.0000000;118469
MGNT;D;221010;000000;4393.0000000;4690.0000000;4352.0000000;4645.0000000;165985
MGNT;D;221011;000000;4690.0000000;4849.0000000;4668.5000000;4838.0000000;173253
MGNT;D;221012;000000;4866.5000000;4910.0000000;4710.0000000;4772.0000000;132535
MGNT;D;221013;000000;4800.0000000;4804.0000000;4731.0000000;4772.5000000;82993
MGNT;D;221014;000000;4780.0000000;4845.0000000;4760.5000000;4810.0000000;93428
MGNT;D;221017;000000;4848.0000000;5064.5000000;4818.5000000;5060.5000000;199643
MGNT;D;221018;000000;5067.0000000;5124.5000000;4890.0000000;4918.5000000;156334
MGNT;D;221019;000000;4891.0000000;4999.0000000;4820.0000000;4961.0000000;212577
MGNT;D;221020;000000;4977.0000000;5058.5000000;4961.5000000;5011.5000000;114379
MGNT;D;221021;000000;5015.0000000;5188.0000000;4971.0000000;5164.0000000;132984
MGNT;D;221024;000000;5177.0000000;5256.0000000;5121.0000000;5196.5000000;107273
MGNT;D;221025;000000;5204.5000000;5350.0000000;5167.0000000;5315.0000000;153740
MGNT;D;221026;000000;5330.0000000;5369.5000000;5130.0000000;5270.0000000;160025
MGNT;D;221027;000000;5300.0000000;5320.0000000;5182.5000000;5247.0000000;198189
MGNT;D;221028;000000;5235.0000000;5291.5000000;5180.0000000;5269.0000000;132419
MGNT;D;221031;000000;5280.0000000;5302.0000000;5208.0000000;5237.0000000;92502
MGNT;D;221101;000000;5253.0000000;5265.0000000;5190.0000000;5249.5000000;75142
MGNT;D;221102;000000;5239.5000000;5270.0000000;5030.0000000;5170.0000000;87739
MGNT;D;221103;000000;5164.0000000;5196.0000000;5100.0000000;5183.0000000;90053
MGNT;D;221107;000000;5205.5000000;5259.0000000;5160.0000000;5208.5000000;127804
MGNT;D;221108;000000;5203.5000000;5203.5000000;5105.0000000;5165.0000000;159904
MGNT;D;221109;000000;5170.0000000;5170.0000000;5000.0000000;5027.5000000;156735
MGNT;D;221110;000000;5043.0000000;5059.5000000;4927.0000000;5031.5000000;215778
MGNT;D;221111;000000;5048.5000000;5050.0000000;4966.5000000;5005.0000000;114241
MGNT;D;221114;000000;5010.0000000;5049.5000000;4952.0000000;4974.5000000;124731
MGNT;D;221115;000000;4983.0000000;5025.0000000;4735.0000000;4888.0000000;368161
MGNT;D;221116;000000;4913.0000000;4970.0000000;4894.5000000;4945.5000000;130186
MGNT;D;221117;000000;4948.5000000;5090.0000000;4936.0000000;5011.5000000;314102
MGNT;D;221118;000000;5018.5000000;5024.5000000;4870.0000000;4918.5000000;283754
MGNT;D;221121;000000;4910.0000000;4920.0000000;4809.0000000;4856.0000000;168577
MGNT;D;221122;000000;4861.0000000;4911.5000000;4846.0000000;4869.0000000;90159
MGNT;D;221123;000000;4871.0000000;4898.0000000;4826.0000000;4879.5000000;69894
MGNT;D;221124;000000;4885.0000000;4942.0000000;4869.0000000;4893.0000000;101932
MGNT;D;221125;000000;4893.5000000;4912.0000000;4830.0000000;4849.0000000;88984
MGNT;D;221128;000000;4835.0000000;4875.0000000;4811.0000000;4844.0000000;84337
MGNT;D;221129;000000;4863.5000000;4871.5000000;4766.0000000;4819.0000000;137682
MGNT;D;221130;000000;4826.0000000;4828.5000000;4790.0000000;4827.0000000;51983
MGNT;D;221201;000000;4835.5000000;4840.0000000;4751.0000000;4777.0000000;130411
MGNT;D;221202;000000;4777.0000000;4777.0000000;4663.0000000;4667.0000000;364597
MGNT;D;221205;000000;4669.5000000;4670.0000000;4552.0000000;4587.0000000;485622
MGNT;D;221206;000000;4593.0000000;4597.0000000;4450.5000000;4475.5000000;739505
MGNT;D;221207;000000;4476.0000000;4567.5000000;4440.5000000;4492.5000000;684884
MGNT;D;221208;000000;4507.5000000;4508.5000000;4421.0000000;4464.0000000;312575
MGNT;D;221209;000000;4462.5000000;4494.0000000;4431.0000000;4446.0000000;175946
MGNT;D;221212;000000;4467.0000000;4563.0000000;4453.0000000;4560.0000000;458586
MGNT;D;221213;000000;4570.5000000;4600.0000000;4470.0000000;4529.5000000;482763
MGNT;D;221214;000000;4524.0000000;4525.0000000;4447.0000000;4454.5000000;278267
MGNT;D;221215;000000;4452.5000000;4473.5000000;4353.0000000;4382.5000000;362554
MGNT;D;221216;000000;4378.5000000;4429.0000000;4370.0000000;4386.5000000;169997
MGNT;D;221219;000000;4370.5000000;4381.0000000;4257.0000000;4260.0000000;335143
MGNT;D;221220;000000;4249.5000000;4350.0000000;4239.0000000;4326.0000000;358285
MGNT;D;221221;000000;4333.0000000;4368.5000000;4271.0000000;4288.5000000;246666
MGNT;D;221222;000000;4288.5000000;4350.0000000;4245.0000000;4347.0000000;226633
MGNT;D;221223;000000;4355.5000000;4394.0000000;4296.0000000;4315.5000000;212596
MGNT;D;221226;000000;4315.0000000;4445.0000000;4315.0000000;4442.0000000;259730
MGNT;D;221227;000000;4451.0000000;4490.0000000;4423.0000000;4425.5000000;225482
MGNT;D;221228;000000;4423.0000000;4486.5000000;4370.0000000;4414.5000000;225615
MGNT;D;221229;000000;4410.5000000;4460.0000000;4395.0000000;4407.5000000;143035
MGNT;D;221230;000000;4416.0000000;4419.0000000;4334.0000000;4340.5000000;253660
MGNT;D;230103;000000;4360.0000000;4378.0000000;4340.5000000;4360.5000000;91966
MGNT;D;230104;000000;4369.0000000;4383.0000000;4350.5000000;4369.0000000;66555
MGNT;D;230105;000000;4370.5000000;4374.5000000;4308.0000000;4325.5000000;109980
MGNT;D;230106;000000;4319.0000000;4329.0000000;4309.0000000;4319.5000000;45348
MGNT;D;230109;000000;4324.5000000;4365.0000000;4320.0000000;4330.0000000;130121
MGNT;D;230110;000000;4327.5000000;4378.0000000;4312.5000000;4372.5000000;142173
MGNT;D;230111;000000;4378.5000000;4461.0000000;4361.0000000;4458.0000000;185914
MGNT;D;230112;000000;4462.5000000;4664.0000000;4426.0000000;4638.0000000;818494
MGNT;D;230113;000000;4639.0000000;4675.0000000;4610.0000000;4620.0000000;359522
MGNT;D;230116;000000;4632.5000000;4688.0000000;4612.0000000;4674.0000000;279833
MGNT;D;230117;000000;4678.0000000;4726.5000000;4590.0000000;4628.0000000;522627
MGNT;D;230118;000000;4632.5000000;4658.0000000;4557.0000000;4575.5000000;242449
MGNT;D;230119;000000;4577.0000000;4586.0000000;4465.0000000;4504.5000000;337836
MGNT;D;230120;000000;4528.0000000;4577.0000000;4509.0000000;4575.5000000;198944
MGNT;D;230123;000000;4582.5000000;4647.5000000;4581.0000000;4634.5000000;154791
MGNT;D;230124;000000;4642.0000000;4676.0000000;4567.0000000;4586.5000000;208460
MGNT;D;230125;000000;4587.0000000;4599.0000000;4560.0000000;4597.0000000;85392
MGNT;D;230126;000000;4595.0000000;4637.5000000;4579.5000000;4602.0000000;97592
MGNT;D;230127;000000;4609.0000000;4615.0000000;4582.5000000;4609.0000000;78948
MGNT;D;230130;000000;4611.5000000;4663.0000000;4601.5000000;4653.5000000;140080
MGNT;D;230131;000000;4656.0000000;4685.0000000;4651.5000000;4665.0000000;149290
MGNT;D;230201;000000;4675.5000000;4676.0000000;4601.0000000;4647.0000000;159842
MGNT;D;230202;000000;4648.0000000;4739.0000000;4619.5000000;4694.0000000;257608
MGNT;D;230203;000000;4702.0000000;4707.0000000;4625.0000000;4665.0000000;148739
MGNT;D;230206;000000;4674.0000000;4748.5000000;4664.0000000;4720.0000000;160629
MGNT;D;230207;000000;4730.0000000;4774.0000000;4708.5000000;4757.0000000;156444
MGNT;D;230208;000000;4766.0000000;4796.0000000;4500.0000000;4698.0000000;331035
MGNT;D;230209;000000;4702.0000000;4739.0000000;4660.0000000;4696.0000000;119913
MGNT;D;230210;000000;4690.0000000;4755.0000000;4665.0000000;4683.5000000;138874
MGNT;D;230213;000000;4691.5000000;4710.0000000;4683.5000000;4689.0000000;72382
MGNT;D;230214;000000;4687.0000000;4702.5000000;4605.0000000;4621.0000000;129861
MGNT;D;230215;000000;4609.5000000;4619.0000000;4355.5000000;4432.5000000;283254
MGNT;D;230216;000000;4465.0000000;4513.5000000;4382.5000000;4430.0000000;174322
MGNT;D;230217;000000;4411.5000000;4465.5000000;4392.0000000;4447.5000000;86290
MGNT;D;230220;000000;4448.0000000;4490.0000000;4405.5000000;4481.5000000;76301
MGNT;D;230221;000000;4491.0000000;4590.0000000;4466.0000000;4566.0000000;133546
MGNT;D;230222;000000;4569.5000000;4579.0000000;4508.0000000;4549.5000000;91645
MGNT;D;230224;000000;4549.5000000;4596.0000000;4545.0000000;4559.5000000;60449
MGNT;D;230227;000000;4537.0000000;4650.0000000;4512.0000000;4643.0000000;105737
MGNT;D;230228;000000;4660.5000000;4677.0000000;4571.5000000;4594.0000000;155006
MGNT;D;230301;000000;4604.0000000;4611.5000000;4527.0000000;4567.0000000;312679
MGNT;D;230302;000000;4567.0000000;4568.0000000;4490.5000000;4524.0000000;144749
MGNT;D;230303;000000;4521.5000000;4558.5000000;4512.0000000;4546.5000000;81957
MGNT;D;230306;000000;4561.0000000;4574.0000000;4540.5000000;4559.0000000;89805
MGNT;D;230307;000000;4559.0000000;4568.5000000;4520.0000000;4553.0000000;80678
MGNT;D;230309;000000;4554.5000000;4588.0000000;4545.5000000;4551.5000000;91693
MGNT;D;230310;000000;4540.5000000;4550.0000000;4495.0000000;4524.0000000;142291
MGNT;D;230313;000000;4529.0000000;4554.5000000;4500.0000000;4527.5000000;95047
MGNT;D;230314;000000;4527.5000000;4554.5000000;4515.0000000;4539.5000000;101797
MGNT;D;230315;000000;4543.5000000;4570.0000000;4456.0000000;4500.0000000;155611
MGNT;D;230316;000000;4511.5000000;4512.0000000;4455.5000000;4492.0000000;124163
MGNT;D;230317;000000;4492.5000000;4522.0000000;4477.0000000;4504.0000000;109495
MGNT;D;230320;000000;4509.0000000;4564.0000000;4485.0000000;4562.5000000;260310
MGNT;D;230321;000000;4564.0000000;4596.5000000;4495.0000000;4518.0000000;224633
MGNT;D;230322;000000;4520.5000000;4538.0000000;4502.0000000;4510.0000000;78624
MGNT;D;230323;000000;4516.0000000;4528.0000000;4471.5000000;4491.0000000;136175
MGNT;D;230324;000000;4490.5000000;4506.0000000;4477.0000000;4495.0000000;84586
MGNT;D;230327;000000;4504.0000000;4542.0000000;4495.0000000;4516.0000000;233690
MGNT;D;230328;000000;4526.5000000;4567.0000000;4502.0000000;4512.5000000;225086
MGNT;D;230329;000000;4513.0000000;4555.0000000;4495.0000000;4527.5000000;244670
MGNT;D;230330;000000;4528.5000000;4587.5000000;4522.0000000;4583.0000000;177612
MGNT;D;230331;000000;4591.0000000;4700.0000000;4582.0000000;4610.0000000;656378
MGNT;D;230403;000000;4634.5000000;4672.0000000;4550.0000000;4582.0000000;281753
MGNT;D;230404;000000;4584.0000000;4624.0000000;4555.0000000;4565.0000000;212000
MGNT;D;230405;000000;4577.0000000;4577.0000000;4512.0000000;4554.0000000;134549
MGNT;D;230406;000000;4561.0000000;4586.0000000;4552.5000000;4571.5000000;106000
MGNT;D;230407;000000;4572.0000000;4592.0000000;4562.0000000;4574.0000000;101656
MGNT;D;230410;000000;4579.0000000;4628.0000000;4579.0000000;4624.0000000;145355
MGNT;D;230411;000000;4626.5000000;4648.5000000;4539.5000000;4552.5000000;329281
MGNT;D;230412;000000;4552.5000000;4590.0000000;4526.5000000;4576.5000000;170795
MGNT;D;230413;000000;4579.0000000;4605.0000000;4530.5000000;4555.0000000;139203
MGNT;D;230414;000000;4554.0000000;4588.5000000;4532.5000000;4575.0000000;103384
MGNT;D;230417;000000;4623.0000000;4678.0000000;4590.0000000;4677.5000000;273777
MGNT;D;230418;000000;4687.0000000;4847.5000000;4678.0000000;4844.5000000;573093
MGNT;D;230419;000000;4844.0000000;4893.0000000;4670.0000000;4730.5000000;565748
MGNT;D;230420;000000;4732.0000000;4859.5000000;4731.0000000;4806.5000000;697439
MGNT;D;230421;000000;4833.5000000;4847.5000000;4785.0000000;4808.0000000;152110
MGNT;D;230424;000000;4827.5000000;4858.0000000;4800.5000000;4817.5000000;165896
MGNT;D;230425;000000;4820.0000000;4832.0000000;4773.5000000;4789.0000000;125547
MGNT;D;230426;000000;4793.5000000;4817.5000000;4727.0000000;4756.5000000;188653
MGNT;D;230427;000000;4756.5000000;4784.5000000;4731.0000000;4765.0000000;149594
MGNT;D;230428;000000;4771.0000000;4777.0000000;4680.0000000;4686.5000000;174536
MGNT;D;230502;000000;4688.5000000;4703.5000000;4562.5000000;4585.5000000;333442
MGNT;D;230503;000000;4595.5000000;4600.0000000;4411.0000000;4442.0000000;315909
MGNT;D;230504;000000;4459.5000000;4509.0000000;4387.0000000;4450.0000000;216767
MGNT;D;230505;000000;4441.0000000;4482.0000000;4398.5000000;4422.5000000;177922
MGNT;D;230508;000000;4430.0000000;4473.5000000;4412.5000000;4416.0000000;72113
MGNT;D;230510;000000;4422.5000000;4546.5000000;4417.5000000;4529.5000000;168719
MGNT;D;230511;000000;4538.5000000;4588.0000000;4460.0000000;4518.0000000;231188
MGNT;D;230512;000000;4525.0000000;4544.5000000;4440.0000000;4470.5000000;215810
MGNT;D;230515;000000;4483.0000000;4540.0000000;4478.0000000;4519.5000000;160095
MGNT;D;230516;000000;4537.0000000;4659.0000000;4524.5000000;4614.0000000;276748
MGNT;D;230517;000000;4619.5000000;4645.0000000;4556.0000000;4605.5000000;146027
MGNT;D;230518;000000;4611.0000000;4619.0000000;4564.0000000;4578.5000000;117594
MGNT;D;230519;000000;4579.0000000;4648.0000000;4558.0000000;4619.0000000;158047
MGNT;D;230522;000000;4640.5000000;4678.5000000;4612.5000000;4631.0000000;281571
MGNT;D;230523;000000;4629.0000000;4652.0000000;4406.0000000;4419.0000000;727692
MGNT;D;230524;000000;4315.5000000;4424.5000000;4136.0000000;4208.5000000;3385601
MGNT;D;230525;000000;4187.0000000;4194.5000000;3965.0000000;4040.0000000;2210037
MGNT;D;230526;000000;4039.0000000;4178.5000000;3992.0000000;4139.0000000;1406805
MGNT;D;230529;000000;4151.0000000;4166.0000000;4044.0000000;4121.0000000;740016
MGNT;D;230530;000000;4170.0000000;4284.5000000;4134.5000000;4178.0000000;1184971
MGNT;D;230531;000000;4179.5000000;4294.5000000;4087.0000000;4293.5000000;731977
MGNT;D;230601;000000;4368.5000000;4390.0000000;4310.0000000;4370.0000000;1026986
MGNT;D;230602;000000;4375.0000000;4381.5000000;4285.5000000;4323.5000000;576408
MGNT;D;230605;000000;4335.5000000;4337.0000000;4181.0000000;4213.5000000;518361
MGNT;D;230606;000000;4211.0000000;4262.5000000;4140.0000000;4234.5000000;407206
MGNT;D;230607;000000;4248.5000000;4286.0000000;4213.0000000;4250.5000000;324888
MGNT;D;230608;000000;4238.0000000;4289.0000000;4220.0000000;4260.0000000;198827
MGNT;D;230609;000000;4260.0000000;4267.5000000;4229.0000000;4230.0000000;149778
MGNT;D;230613;000000;4251.0000000;4374.0000000;4239.5000000;4365.0000000;379179
MGNT;D;230614;000000;4369.0000000;4383.5000000;4320.0000000;4351.0000000;302432
MGNT;D;230615;000000;4356.0000000;4540.0000000;4321.0000000;4513.0000000;1289968
MGNT;D;230616;000000;4508.0000000;4940.0000000;4462.5000000;4896.5000000;3035341
MGNT;D;230619;000000;4988.5000000;5138.0000000;4877.0000000;4885.0000000;2674769
