<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;D;211108;000000;362.5900000;363.9700000;355.6000000;358.3900000;39658600
SBER;D;211109;000000;358.4100000;364.5800000;355.6000000;357.4400000;41687090
SBER;D;211110;000000;356.6800000;358.8000000;348.0000000;348.6500000;46528570
SBER;D;211111;000000;350.1400000;357.8900000;347.2200000;356.2400000;42860130
SBER;D;211112;000000;356.2400000;356.3700000;339.6800000;347.5900000;100664120
SBER;D;211115;000000;348.6700000;352.8000000;342.7600000;344.3900000;59812240
SBER;D;211116;000000;345.9100000;346.4700000;336.0100000;337.9100000;61959550
SBER;D;211117;000000;338.0000000;343.5700000;336.6000000;339.8900000;49464380
SBER;D;211118;000000;338.9000000;343.1200000;333.5000000;336.9300000;47108510
SBER;D;211119;000000;339.3700000;339.9900000;325.7000000;327.5600000;66943180
SBER;D;211122;000000;326.0300000;326.3900000;306.6700000;309.1500000;144324090
SBER;D;211123;000000;306.2800000;327.0100000;300.1000000;326.8400000;144820750
SBER;D;211124;000000;328.0000000;329.9700000;317.3500000;321.2200000;77871110
SBER;D;211125;000000;322.3700000;322.9600000;316.1100000;317.2900000;44048010
SBER;D;211126;000000;307.1300000;312.0000000;303.2200000;304.4200000;90384610
SBER;D;211129;000000;311.1400000;322.1500000;309.4200000;316.5700000;82133140
SBER;D;211130;000000;311.0000000;318.5800000;310.0900000;315.0000000;98128940
SBER;D;211201;000000;321.3500000;329.4400000;319.5100000;324.4000000;69783520
SBER;D;211202;000000;325.2100000;329.0000000;320.5400000;326.8000000;61404320
SBER;D;211203;000000;327.6000000;328.9500000;318.4000000;320.6600000;43075790
SBER;D;211206;000000;322.0000000;324.1600000;304.1800000;307.5000000;99674420
SBER;D;211207;000000;307.5000000;313.0300000;300.5000000;309.7900000;154149090
SBER;D;211208;000000;310.9700000;316.8800000;291.5700000;296.9500000;241030570
SBER;D;211209;000000;297.4900000;304.9400000;292.5000000;300.4000000;133927110
SBER;D;211210;000000;300.4100000;304.2800000;294.4300000;297.4400000;82043690
SBER;D;211213;000000;298.2800000;300.9900000;280.0800000;280.6400000;146306320
SBER;D;211214;000000;280.2100000;286.0900000;261.5000000;284.9000000;176473700
SBER;D;211215;000000;285.0000000;287.7900000;279.4400000;286.6500000;87516430
SBER;D;211216;000000;287.7500000;298.7000000;286.2000000;295.8900000;134776020
SBER;D;211217;000000;295.0000000;296.7300000;291.6100000;294.9000000;109764650
SBER;D;211220;000000;293.1100000;293.1100000;285.6300000;288.4000000;79622500
SBER;D;211221;000000;289.8000000;293.4000000;286.7600000;291.7000000;64919700
SBER;D;211222;000000;291.8300000;297.2300000;289.2300000;294.0000000;63855050
SBER;D;211223;000000;294.6800000;298.1000000;291.2600000;292.8000000;55531330
SBER;D;211224;000000;293.0000000;294.1800000;289.0000000;293.8900000;37669750
SBER;D;211227;000000;294.7900000;296.0000000;293.3700000;295.6800000;35728530
SBER;D;211228;000000;295.8400000;297.5500000;294.1800000;295.0000000;37853360
SBER;D;211229;000000;295.0500000;295.5500000;291.3300000;293.5100000;37668260
SBER;D;211230;000000;293.6100000;294.8900000;291.5200000;293.4900000;42566850
SBER;D;220103;000000;295.9000000;305.5000000;294.3400000;305.4700000;50156260
SBER;D;220104;000000;305.5100000;310.1000000;301.6300000;304.2400000;53268220
SBER;D;220105;000000;303.5600000;304.2600000;287.0000000;287.0100000;70015940
SBER;D;220106;000000;286.8600000;295.1000000;281.0000000;293.9200000;79329410
SBER;D;220110;000000;295.5300000;298.8800000;288.6800000;291.6900000;67393720
SBER;D;220111;000000;292.9300000;293.9400000;288.7100000;291.8800000;58894910
SBER;D;220112;000000;292.5000000;292.9200000;285.0500000;290.4000000;81815210
SBER;D;220113;000000;289.6900000;290.3700000;269.9000000;272.5000000;211547650
SBER;D;220114;000000;272.3900000;277.9800000;249.2000000;261.0000000;406232780
SBER;D;220117;000000;262.2000000;264.0100000;247.0000000;257.7800000;248613210
SBER;D;220118;000000;258.8000000;259.3900000;228.0900000;234.7000000;484049150
SBER;D;220119;000000;232.8900000;249.0000000;221.0300000;244.8600000;360884470
SBER;D;220120;000000;244.1200000;263.0000000;240.0100000;254.6100000;329059220
SBER;D;220121;000000;252.9800000;259.0800000;246.0000000;246.9000000;295614320
SBER;D;220124;000000;246.5100000;249.8800000;226.0000000;236.9700000;325615680
SBER;D;220125;000000;236.9900000;243.5500000;231.0000000;239.5900000;232503340
SBER;D;220126;000000;240.0600000;245.1700000;233.3000000;236.9000000;224800440
SBER;D;220127;000000;234.9900000;260.0000000;233.1000000;254.2900000;301187890
SBER;D;220128;000000;255.8600000;262.0000000;252.0200000;257.8200000;204153960
SBER;D;220131;000000;258.8800000;269.6000000;258.8100000;269.4200000;156087540
SBER;D;220201;000000;269.7100000;273.1000000;260.5600000;264.7000000;170357700
SBER;D;220202;000000;265.8000000;266.9100000;254.5200000;261.0000000;170198890
SBER;D;220203;000000;258.4500000;259.8700000;250.0600000;250.7900000;151127560
SBER;D;220204;000000;251.9900000;259.7400000;251.9100000;256.5300000;126990670
SBER;D;220207;000000;257.0000000;260.5300000;253.5200000;257.6100000;85547520
SBER;D;220208;000000;257.6100000;269.9000000;256.5200000;269.8000000;161498400
SBER;D;220209;000000;270.0100000;279.7100000;270.0000000;279.0900000;193232800
SBER;D;220210;000000;279.2100000;282.3000000;273.6700000;275.2000000;180119880
SBER;D;220211;000000;274.8800000;275.8700000;259.6100000;260.8300000;213783420
SBER;D;220214;000000;256.6900000;259.5000000;245.1000000;256.7000000;357398630
SBER;D;220215;000000;257.6000000;274.0000000;257.5100000;274.0000000;271473810
SBER;D;220216;000000;276.8800000;281.0000000;274.1500000;277.7800000;195684110
SBER;D;220217;000000;277.0000000;277.0000000;259.3600000;260.5800000;262060710
SBER;D;220218;000000;262.1400000;267.0000000;245.0000000;250.2800000;270538090
SBER;D;220221;000000;249.1200000;258.3200000;184.3000000;201.0000000;1084339130
SBER;D;220222;000000;198.7200000;219.9000000;182.0300000;208.5300000;945941710
SBER;D;220224;000000;186.5800000;187.5400000;89.5900000;132.1800000;828329350
SBER;D;220225;000000;123.7500000;152.8900000;115.1100000;131.1200000;396287150
SBER;D;220324;000000;131.0000000;156.2000000;130.1500000;136.2400000;153705270
SBER;D;220325;000000;137.1000000;147.0000000;128.2000000;131.5000000;57307510
SBER;D;220328;000000;130.6000000;131.4700000;125.0000000;125.0000000;32756540
SBER;D;220329;000000;126.1900000;137.5700000;122.0000000;128.7700000;72242360
SBER;D;220330;000000;136.5000000;138.4000000;131.1100000;134.6000000;35411460
SBER;D;220331;000000;135.2000000;147.4100000;134.5200000;143.6900000;118239240
SBER;D;220401;000000;144.9900000;155.4000000;144.5100000;154.5000000;118603620
SBER;D;220404;000000;158.7600000;166.8800000;150.2000000;166.0000000;115516920
SBER;D;220405;000000;169.8300000;169.9000000;147.7600000;154.1000000;130008010
SBER;D;220406;000000;143.5200000;153.3000000;140.6500000;141.6000000;108343440
SBER;D;220407;000000;143.2000000;149.9000000;142.5000000;147.5000000;58520280
SBER;D;220408;000000;149.0100000;151.0000000;141.0600000;143.7200000;48314240
SBER;D;220411;000000;144.1200000;146.9800000;138.5000000;138.6900000;47482340
SBER;D;220412;000000;138.8400000;140.1000000;130.3500000;135.3800000;75342120
SBER;D;220413;000000;136.7800000;138.1400000;132.7200000;135.5000000;38947640
SBER;D;220414;000000;135.7000000;135.8900000;129.0500000;129.0500000;44206040
SBER;D;220415;000000;128.5500000;131.7200000;125.1200000;130.8800000;46693490
SBER;D;220418;000000;131.4500000;132.6800000;123.7000000;123.8500000;58331430
SBER;D;220419;000000;123.8500000;123.8500000;115.3600000;120.3000000;79797640
SBER;D;220420;000000;120.9000000;125.4400000;117.5100000;121.5000000;66509740
SBER;D;220421;000000;121.9700000;123.0500000;117.8500000;118.6500000;40607300
SBER;D;220422;000000;118.6900000;122.3200000;115.5500000;116.9700000;57392470
SBER;D;220425;000000;115.9500000;116.4000000;111.5000000;111.9000000;45714280
SBER;D;220426;000000;112.5800000;124.9200000;111.9000000;122.3600000;83480680
SBER;D;220427;000000;123.0100000;131.7300000;120.6000000;131.1100000;115400220
SBER;D;220428;000000;132.1400000;134.5000000;123.0500000;123.8500000;123344490
SBER;D;220429;000000;123.6000000;130.0000000;122.8000000;128.8000000;87296290
SBER;D;220504;000000;129.1000000;131.5000000;122.5000000;123.2000000;67177440
SBER;D;220505;000000;124.2100000;125.5400000;122.7500000;124.8000000;42303350
SBER;D;220506;000000;124.7400000;124.9900000;121.5200000;123.1000000;30558900
SBER;D;220511;000000;123.0100000;126.0500000;121.8600000;123.3400000;32776680
SBER;D;220512;000000;123.1000000;123.7400000;118.0500000;119.1500000;30817890
