<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;D;220426;000000;207.9700000;229.7400000;206.5400000;225.8500000;46484770
GAZP;D;220427;000000;226.0400000;237.5000000;221.6100000;237.1500000;48219530
GAZP;D;220428;000000;239.4000000;249.0000000;235.5000000;237.5300000;68889640
GAZP;D;220429;000000;238.5800000;245.4300000;238.0000000;240.4000000;43392920
GAZP;D;220504;000000;241.0100000;244.3900000;233.1200000;234.1600000;20919150
GAZP;D;220505;000000;235.5800000;239.4000000;235.0800000;238.6000000;14781210
GAZP;D;220506;000000;238.5000000;242.9200000;235.1000000;240.1000000;17969460
GAZP;D;220511;000000;239.7700000;243.3500000;237.5800000;241.9900000;16477840
GAZP;D;220512;000000;241.8800000;241.8900000;227.2200000;230.5600000;24397760
GAZP;D;220513;000000;232.1200000;237.2000000;229.0200000;235.5200000;17291690
GAZP;D;220516;000000;234.9900000;246.9500000;233.1100000;244.2000000;28222680
GAZP;D;220517;000000;246.0200000;260.0000000;245.3000000;258.8000000;59981560
GAZP;D;220518;000000;261.0200000;269.4200000;261.0000000;264.8400000;51077950
GAZP;D;220519;000000;268.0000000;269.7800000;262.6500000;266.6800000;24769920
GAZP;D;220520;000000;268.4600000;268.9000000;260.4100000;263.0000000;27534560
GAZP;D;220523;000000;265.4400000;273.0000000;263.0000000;263.0000000;30528440
GAZP;D;220524;000000;262.9900000;267.2900000;250.4000000;265.8000000;52284340
GAZP;D;220525;000000;268.4000000;271.6600000;263.8000000;271.4000000;37448790
GAZP;D;220526;000000;273.0000000;298.3100000;245.0000000;295.8900000;146238060
GAZP;D;220527;000000;300.0000000;305.0000000;293.5300000;294.5000000;53491660
GAZP;D;220530;000000;298.6400000;302.0000000;296.2800000;300.8000000;30751410
GAZP;D;220531;000000;301.8700000;302.0000000;293.5100000;293.7500000;19483010
GAZP;D;220601;000000;293.5100000;299.5000000;290.2500000;297.6900000;22504010
GAZP;D;220602;000000;297.7000000;299.3300000;294.9000000;296.0000000;16674500
GAZP;D;220603;000000;296.1000000;297.2400000;291.0000000;297.0000000;18742740
GAZP;D;220606;000000;298.0000000;299.0000000;295.1200000;296.5000000;14699600
GAZP;D;220607;000000;297.3700000;298.6900000;294.5200000;297.9900000;15656500
GAZP;D;220608;000000;298.8000000;309.6000000;298.1600000;308.0000000;40345320
GAZP;D;220609;000000;309.9700000;310.5200000;303.2000000;306.5000000;26287360
GAZP;D;220610;000000;306.4800000;310.9800000;305.0600000;309.2000000;20321460
GAZP;D;220614;000000;308.9800000;322.7700000;307.0000000;317.6900000;47441270
GAZP;D;220615;000000;318.9900000;322.9900000;314.1100000;316.2000000;33652300
GAZP;D;220616;000000;316.5500000;318.2500000;314.5000000;316.9900000;23466240
GAZP;D;220617;000000;317.5800000;317.7000000;313.5000000;315.5000000;13072610
GAZP;D;220620;000000;316.0700000;318.0000000;311.0000000;311.9800000;21010920
GAZP;D;220621;000000;312.3100000;312.8600000;300.7700000;301.5800000;50618050
GAZP;D;220622;000000;300.1000000;301.9100000;294.3600000;295.8000000;48668440
GAZP;D;220623;000000;295.8100000;304.6000000;291.1000000;303.5000000;46696840
GAZP;D;220624;000000;304.1000000;307.4500000;295.5500000;296.0000000;35835180
GAZP;D;220627;000000;296.0000000;299.8000000;295.1000000;296.2000000;22091320
GAZP;D;220628;000000;296.8000000;303.8800000;293.2200000;297.2000000;39920600
GAZP;D;220629;000000;297.9100000;300.7800000;293.8000000;297.6500000;34110040
GAZP;D;220630;000000;299.6000000;310.8200000;200.0000000;207.0000000;307937340
GAZP;D;220701;000000;200.8400000;201.8500000;186.2000000;192.5000000;113621040
GAZP;D;220704;000000;191.9800000;195.4400000;181.2000000;186.2500000;82829080
GAZP;D;220705;000000;186.3000000;199.8700000;185.2000000;197.3000000;75951460
GAZP;D;220706;000000;197.7800000;205.7800000;194.4400000;195.4200000;82287890
GAZP;D;220707;000000;195.4500000;199.4700000;192.3600000;197.9200000;43640940
GAZP;D;220708;000000;200.0100000;201.8700000;196.5700000;198.0000000;28708030
GAZP;D;220711;000000;198.0100000;199.4300000;188.7900000;188.9000000;46480130
GAZP;D;220712;000000;189.1800000;193.0000000;184.0000000;191.4000000;46422510
GAZP;D;220713;000000;191.2000000;194.0000000;185.3000000;186.0000000;33168820
GAZP;D;220714;000000;186.3000000;188.1000000;183.1100000;184.5500000;29072130
GAZP;D;220715;000000;184.7000000;188.9000000;183.2200000;187.6100000;22991690
GAZP;D;220718;000000;188.9100000;189.5000000;185.5200000;186.7000000;16920940
GAZP;D;220719;000000;186.1000000;189.6000000;184.6000000;189.5100000;22570310
GAZP;D;220720;000000;190.0100000;195.8000000;190.0000000;193.3000000;43995650
GAZP;D;220721;000000;194.6500000;195.4500000;188.0000000;189.5900000;27751520
GAZP;D;220722;000000;189.3000000;192.9500000;188.6000000;192.2500000;17804370
GAZP;D;220725;000000;192.6100000;194.6500000;190.5600000;192.0000000;22091280
GAZP;D;220726;000000;192.0000000;194.4900000;191.2000000;193.9500000;19947370
GAZP;D;220727;000000;194.5100000;197.5000000;194.1000000;196.4900000;28307100
GAZP;D;220728;000000;198.0300000;198.7900000;195.0000000;196.2500000;21848760
GAZP;D;220729;000000;196.2000000;196.8000000;193.5000000;195.2600000;14108820
GAZP;D;220801;000000;194.5000000;194.6900000;192.0000000;192.0000000;13034930
GAZP;D;220802;000000;191.5600000;191.6800000;186.8000000;187.1600000;24267570
GAZP;D;220803;000000;187.5900000;188.9700000;186.3100000;187.0400000;12005960
GAZP;D;220804;000000;187.0400000;187.2200000;184.3000000;184.9000000;13313950
GAZP;D;220805;000000;184.7500000;185.6200000;175.7500000;176.5800000;49069120
GAZP;D;220808;000000;180.0000000;181.8200000;177.2500000;177.8600000;32498370
GAZP;D;220809;000000;178.0100000;181.3800000;175.2000000;181.0400000;24395270
GAZP;D;220810;000000;181.0300000;182.3300000;178.5300000;178.8100000;20411200
GAZP;D;220811;000000;179.4700000;180.6300000;173.5100000;174.1000000;26740660
GAZP;D;220812;000000;174.5000000;175.8800000;172.2900000;174.3600000;20387000
GAZP;D;220815;000000;174.0600000;175.5000000;172.4000000;174.8000000;18459840
GAZP;D;220816;000000;175.4000000;181.6100000;174.7000000;181.3000000;33028840
GAZP;D;220817;000000;181.9000000;182.4900000;176.4000000;176.5000000;24163520
GAZP;D;220818;000000;176.4000000;179.3700000;175.5000000;178.8700000;16013520
GAZP;D;220819;000000;178.7800000;178.9000000;176.6000000;177.6000000;9186770
GAZP;D;220822;000000;177.4000000;182.2000000;176.8800000;181.7000000;22743510
GAZP;D;220823;000000;182.2800000;185.8000000;182.1000000;184.3000000;26881370
GAZP;D;220824;000000;184.6900000;186.6600000;182.1900000;182.8300000;17546040
GAZP;D;220825;000000;183.0100000;184.6000000;180.8000000;181.9000000;14878330
GAZP;D;220826;000000;181.8000000;184.2000000;180.5000000;183.6200000;12987730
GAZP;D;220829;000000;183.1400000;190.0000000;182.6500000;190.0000000;30524050
GAZP;D;220830;000000;190.4500000;204.2000000;190.4500000;204.0000000;112456600
GAZP;D;220831;000000;241.8200000;275.9600000;241.8200000;254.9000000;239153230
GAZP;D;220901;000000;258.0000000;259.8500000;247.6200000;249.1100000;83245830
GAZP;D;220902;000000;249.6700000;253.9500000;246.2200000;252.8000000;37717530
GAZP;D;220905;000000;251.0000000;252.1100000;248.5500000;250.0000000;30105590
GAZP;D;220906;000000;249.9900000;250.2000000;241.0000000;246.0000000;51474990
GAZP;D;220907;000000;245.8000000;245.8000000;241.5500000;241.5500000;31427210
GAZP;D;220908;000000;241.5500000;245.3000000;237.8400000;243.9500000;39048150
GAZP;D;220909;000000;244.4100000;247.2000000;242.1600000;245.3400000;27159830
GAZP;D;220912;000000;243.9800000;247.0000000;241.0600000;243.3000000;31161380
GAZP;D;220913;000000;243.9000000;245.2900000;241.8000000;242.6400000;21615440
GAZP;D;220914;000000;242.2900000;243.3900000;240.0000000;243.3200000;19813560
GAZP;D;220915;000000;243.3300000;244.3000000;241.9100000;243.6800000;22149890
GAZP;D;220916;000000;243.6700000;248.2000000;241.8300000;243.8000000;37338570
GAZP;D;220919;000000;243.2000000;245.9100000;242.7100000;244.2100000;21276160
GAZP;D;220920;000000;242.3500000;243.4500000;200.0100000;221.1500000;212899230
GAZP;D;220921;000000;196.4900000;218.7800000;192.0000000;214.0700000;98217480
GAZP;D;220922;000000;215.1800000;237.7700000;215.1800000;231.4500000;126395250
GAZP;D;220923;000000;233.4000000;234.5000000;222.2200000;224.8400000;62751550
GAZP;D;220926;000000;219.8700000;221.9000000;200.6200000;206.0000000;103489990
GAZP;D;220927;000000;211.2000000;217.3600000;207.1200000;217.3000000;81170240
GAZP;D;220928;000000;216.9700000;223.7000000;208.6600000;217.3800000;83279880
GAZP;D;220929;000000;219.5000000;226.8000000;210.5100000;226.4600000;70015930
GAZP;D;220930;000000;231.6800000;238.7200000;189.4200000;217.7000000;245511710
GAZP;D;221003;000000;219.0000000;220.5500000;213.6300000;215.8300000;50567310
GAZP;D;221004;000000;216.4900000;216.7000000;208.8000000;210.7200000;49717960
GAZP;D;221005;000000;211.4600000;211.4900000;202.8500000;209.0500000;53159360
GAZP;D;221006;000000;210.0200000;216.8800000;209.0600000;212.8600000;51618400
GAZP;D;221007;000000;212.8400000;212.8400000;195.0100000;195.1500000;101491840
GAZP;D;221010;000000;164.9800000;166.0000000;137.1000000;163.8900000;116857160
GAZP;D;221011;000000;163.9000000;165.2000000;159.6200000;162.8900000;33206270
GAZP;D;221012;000000;163.5000000;164.0000000;160.3100000;161.8000000;18161310
GAZP;D;221013;000000;161.6700000;162.4500000;159.4800000;160.8400000;19824510
GAZP;D;221014;000000;161.0200000;161.1600000;158.6400000;159.6000000;15371250
GAZP;D;221017;000000;159.9500000;163.8000000;159.6000000;163.2400000;26789710
GAZP;D;221018;000000;163.9600000;164.6400000;159.1000000;160.2000000;20696090
GAZP;D;221019;000000;159.3100000;161.5000000;157.4000000;161.2900000;23579940
GAZP;D;221020;000000;161.6900000;162.4800000;160.1500000;160.7500000;14349680
GAZP;D;221021;000000;159.9900000;169.9600000;159.0300000;166.9900000;35497600
GAZP;D;221024;000000;167.9000000;168.8800000;164.8200000;165.4700000;25842880
GAZP;D;221025;000000;166.0000000;174.6900000;164.2200000;172.3800000;47557000
GAZP;D;221026;000000;173.3100000;173.4200000;168.7000000;171.9800000;34526830
GAZP;D;221027;000000;172.5000000;173.9800000;171.3000000;172.4700000;23281230
GAZP;D;221028;000000;171.9900000;172.3500000;169.4100000;170.7300000;29704580
GAZP;D;221031;000000;170.7400000;171.5000000;169.2100000;170.2700000;15987960
GAZP;D;221101;000000;170.8900000;171.2900000;169.7500000;169.9200000;16772810
GAZP;D;221102;000000;169.9900000;170.4500000;167.1000000;167.7200000;18450560
GAZP;D;221103;000000;167.1000000;169.6500000;166.6800000;169.1400000;18086420
GAZP;D;221107;000000;171.0200000;171.5900000;169.5200000;169.8500000;21765300
GAZP;D;221108;000000;170.0500000;172.0000000;169.1700000;169.9700000;25244620
GAZP;D;221109;000000;169.8400000;170.3200000;166.1500000;167.1000000;19082490
GAZP;D;221110;000000;167.5000000;170.1800000;167.1800000;168.9000000;23909580
GAZP;D;221111;000000;169.2900000;170.6000000;167.5100000;169.8600000;16579520
GAZP;D;221114;000000;170.8300000;171.9200000;166.5100000;169.6000000;30006030
GAZP;D;221115;000000;171.1000000;171.3000000;161.7900000;166.2500000;32944690
GAZP;D;221116;000000;166.7500000;169.1500000;166.6200000;168.7600000;14010380
GAZP;D;221117;000000;168.8100000;169.8000000;168.0100000;168.9900000;10907230
GAZP;D;221118;000000;169.2000000;169.2500000;167.5100000;168.7900000;10088970
GAZP;D;221121;000000;168.6000000;168.6700000;167.0000000;168.1300000;10275320
GAZP;D;221122;000000;167.8900000;168.5000000;167.4500000;168.0800000;9940350
GAZP;D;221123;000000;168.2500000;170.6000000;167.5000000;169.1500000;18356940
GAZP;D;221124;000000;169.4100000;170.8700000;168.6000000;168.9600000;10795920
GAZP;D;221125;000000;169.2000000;169.5300000;168.1000000;169.0300000;10156450
GAZP;D;221128;000000;167.9500000;168.6700000;167.5200000;168.1000000;9481790
GAZP;D;221129;000000;168.5700000;169.0000000;167.9200000;168.1000000;9784640
GAZP;D;221130;000000;167.9800000;168.1900000;167.6000000;167.7000000;11821140
GAZP;D;221201;000000;168.0000000;168.7600000;166.3100000;166.9800000;11949730
GAZP;D;221202;000000;167.0000000;167.1900000;164.1800000;165.8600000;20370600
GAZP;D;221205;000000;165.5800000;167.2000000;164.5800000;165.0300000;12255370
GAZP;D;221206;000000;165.0300000;165.6800000;163.1200000;164.3000000;13466500
GAZP;D;221207;000000;164.2800000;164.3300000;162.7000000;163.7000000;11210710
GAZP;D;221208;000000;163.6700000;163.9900000;162.7100000;163.0000000;8836290
GAZP;D;221209;000000;163.0000000;163.4800000;162.4000000;162.7500000;8304900
GAZP;D;221212;000000;163.2400000;163.8100000;161.8500000;162.8900000;13133750
GAZP;D;221213;000000;162.9800000;163.4400000;162.0000000;162.4000000;8460120
GAZP;D;221214;000000;162.2100000;162.4900000;160.2500000;160.7400000;13878450
GAZP;D;221215;000000;160.7500000;161.2500000;157.7200000;160.3100000;22006180
GAZP;D;221216;000000;160.3000000;162.4800000;159.9500000;160.2400000;13711020
GAZP;D;221219;000000;159.9100000;160.1200000;157.0000000;157.6100000;19274460
GAZP;D;221220;000000;157.4800000;159.4500000;157.3800000;158.9400000;15640340
GAZP;D;221221;000000;159.4400000;160.0000000;156.5000000;157.5900000;16484550
GAZP;D;221222;000000;157.7000000;159.0000000;157.1200000;157.9500000;10548120
GAZP;D;221223;000000;157.9600000;162.5000000;157.2200000;160.8900000;23289210
GAZP;D;221226;000000;161.7400000;163.1000000;160.8000000;162.1200000;15107620
GAZP;D;221227;000000;162.4200000;164.9800000;161.9800000;164.0700000;20324380
GAZP;D;221228;000000;164.2200000;164.7900000;161.8100000;161.8200000;13592880
GAZP;D;221229;000000;161.8000000;163.3800000;161.7400000;162.9100000;9204120
GAZP;D;221230;000000;162.9100000;164.0000000;161.8000000;162.5600000;11637250
GAZP;D;230103;000000;163.0200000;164.3600000;162.3300000;163.5200000;6366490
GAZP;D;230104;000000;163.4600000;163.4600000;162.0600000;162.5100000;6656380
GAZP;D;230105;000000;162.5100000;162.8500000;160.7100000;161.2000000;7599140
GAZP;D;230106;000000;161.2000000;162.5900000;161.1000000;162.1000000;5240800
GAZP;D;230109;000000;162.9800000;163.4900000;161.8800000;162.7100000;9706960
GAZP;D;230110;000000;162.7200000;162.9800000;161.4400000;162.1000000;7342060
GAZP;D;230111;000000;162.0900000;167.1900000;161.7000000;165.8300000;25239300
GAZP;D;230112;000000;165.7100000;165.7900000;163.7500000;164.1700000;11337740
GAZP;D;230113;000000;164.3000000;165.7300000;163.5000000;164.5600000;12244240
GAZP;D;230116;000000;165.1000000;166.8000000;164.9000000;165.8000000;14664800
GAZP;D;230117;000000;165.8200000;165.9200000;162.0000000;162.3300000;18054520
GAZP;D;230118;000000;162.5300000;163.9600000;160.8100000;162.1800000;14445400
GAZP;D;230119;000000;161.9800000;162.4900000;160.0100000;160.5300000;15603390
GAZP;D;230120;000000;160.6000000;161.4500000;158.5500000;158.8500000;16500690
GAZP;D;230123;000000;158.9000000;160.4900000;158.2000000;160.0600000;15042680
GAZP;D;230124;000000;160.2200000;160.8300000;157.4400000;157.8800000;16613760
GAZP;D;230125;000000;157.9000000;159.1300000;156.7100000;158.9900000;15559500
GAZP;D;230126;000000;159.1400000;159.4300000;157.1300000;157.5800000;12370220
GAZP;D;230127;000000;157.5900000;159.3300000;156.9100000;159.0800000;12287180
GAZP;D;230130;000000;159.0900000;159.6700000;157.7000000;158.4100000;10696630
GAZP;D;230131;000000;158.4100000;160.0000000;158.0000000;158.1000000;15118140
GAZP;D;230201;000000;158.3400000;158.6600000;157.5400000;158.1200000;14197160
GAZP;D;230202;000000;158.3500000;158.5900000;157.3100000;158.1000000;11959060
GAZP;D;230203;000000;158.0500000;163.9600000;156.7600000;160.8700000;69499700
GAZP;D;230206;000000;160.7000000;161.7600000;158.9100000;160.1400000;28018270
GAZP;D;230207;000000;160.4700000;161.3500000;159.5100000;159.8700000;13928790
GAZP;D;230208;000000;160.0700000;160.4200000;157.8200000;158.1800000;16663910
GAZP;D;230209;000000;158.5000000;160.4400000;157.6000000;159.1900000;27640740
GAZP;D;230210;000000;159.0500000;159.4600000;158.3200000;158.6800000;9833880
GAZP;D;230213;000000;159.4500000;159.4700000;158.0000000;158.0100000;11302230
GAZP;D;230214;000000;157.9800000;158.1000000;155.1300000;156.5200000;18579460
GAZP;D;230215;000000;156.0600000;156.0700000;150.6000000;153.0900000;27517910
GAZP;D;230216;000000;154.0400000;154.5000000;151.6200000;153.5600000;17282360
GAZP;D;230217;000000;153.3900000;155.0800000;152.8300000;153.6200000;13247310
GAZP;D;230220;000000;153.6300000;154.3000000;151.6200000;153.2400000;15286620
GAZP;D;230221;000000;153.6200000;156.4300000;153.6200000;154.9700000;21377910
GAZP;D;230222;000000;154.8500000;156.4000000;153.5000000;155.3100000;11636880
GAZP;D;230224;000000;155.5200000;156.9800000;153.7200000;154.2200000;9964650
GAZP;D;230227;000000;153.9000000;157.3000000;153.5000000;156.3400000;17065610
GAZP;D;230228;000000;156.4100000;158.0900000;155.5600000;157.6600000;18405580
GAZP;D;230301;000000;158.0000000;164.5600000;157.9900000;164.5000000;67692980
GAZP;D;230302;000000;164.1500000;164.3400000;159.5000000;160.9000000;53089640
GAZP;D;230303;000000;161.2000000;163.3000000;160.9000000;162.2700000;21275460
GAZP;D;230306;000000;163.2000000;164.3000000;162.5200000;163.3500000;19403570
GAZP;D;230307;000000;163.7500000;163.8500000;162.0000000;162.5700000;13838340
GAZP;D;230309;000000;162.2200000;163.1800000;161.1200000;161.2100000;13924340
GAZP;D;230310;000000;160.5000000;161.2900000;159.5100000;160.0400000;17122900
GAZP;D;230313;000000;160.3500000;161.6200000;158.3000000;159.0300000;20191630
GAZP;D;230314;000000;158.8900000;161.4000000;158.5500000;161.0000000;17487600
GAZP;D;230315;000000;161.5000000;162.4800000;158.0500000;159.6800000;24880090
GAZP;D;230316;000000;159.8100000;160.8300000;158.5000000;159.7100000;20909390
GAZP;D;230317;000000;160.1900000;164.4100000;159.8500000;163.2900000;41646910
GAZP;D;230320;000000;164.3400000;176.8600000;164.1400000;175.7000000;127825560
GAZP;D;230321;000000;176.0000000;177.2500000;168.6600000;170.5500000;107145180
GAZP;D;230322;000000;170.0000000;171.3800000;167.7000000;168.7200000;38726040
GAZP;D;230323;000000;168.7200000;169.7100000;167.8200000;168.8400000;18693600
GAZP;D;230324;000000;169.1200000;169.4900000;168.0100000;169.0300000;14753150
GAZP;D;230327;000000;170.1600000;173.2500000;169.7400000;172.3300000;35848790
GAZP;D;230328;000000;172.9000000;172.9200000;169.1000000;171.0700000;27017460
GAZP;D;230329;000000;171.5700000;172.5000000;169.4100000;170.9500000;22407700
GAZP;D;230330;000000;170.7600000;171.8000000;170.0200000;171.7100000;14686140
GAZP;D;230331;000000;172.0000000;172.7100000;168.1400000;169.8300000;31308340
GAZP;D;230403;000000;170.9800000;171.5000000;169.0000000;170.3800000;22589900
GAZP;D;230404;000000;170.9900000;176.0000000;170.1400000;172.5500000;73142470
GAZP;D;230405;000000;172.5500000;174.4800000;170.5800000;173.8600000;32845910
GAZP;D;230406;000000;174.0200000;175.0000000;171.3000000;171.6000000;30208000
GAZP;D;230407;000000;171.5100000;173.1800000;171.2900000;173.0900000;17663050
GAZP;D;230410;000000;173.5800000;175.2000000;173.2300000;174.5400000;23255110
GAZP;D;230411;000000;175.4500000;182.5000000;175.2000000;177.1800000;118049930
GAZP;D;230412;000000;178.3000000;179.7800000;175.5500000;178.7500000;37304200
GAZP;D;230413;000000;179.1000000;180.5900000;176.8000000;178.7300000;30746270
GAZP;D;230414;000000;179.0100000;180.1000000;177.1000000;179.5000000;20334900
GAZP;D;230417;000000;180.7800000;182.1500000;180.0800000;181.9900000;28588810
GAZP;D;230418;000000;182.3100000;184.9700000;182.0000000;184.3900000;41445490
GAZP;D;230419;000000;184.3000000;185.3200000;180.3000000;182.0100000;47887740
GAZP;D;230420;000000;182.0400000;182.7200000;178.6400000;181.7400000;38589720
GAZP;D;230421;000000;181.9900000;183.4900000;181.2100000;181.7200000;20901740
GAZP;D;230424;000000;181.4000000;183.8800000;170.6300000;181.5600000;44127930
GAZP;D;230425;000000;181.5000000;182.1100000;178.0000000;178.9300000;29237670
GAZP;D;230426;000000;179.0500000;179.8400000;178.0300000;178.3800000;16580980
GAZP;D;230427;000000;178.2300000;184.8700000;177.6200000;183.9500000;49246900
GAZP;D;230428;000000;184.3900000;185.0000000;179.6400000;181.1300000;38771730
GAZP;D;230502;000000;181.0100000;181.8600000;175.8000000;177.9700000;33059500
GAZP;D;230503;000000;177.7500000;177.7900000;172.1500000;172.8700000;37646830
GAZP;D;230504;000000;173.2900000;174.2400000;172.0100000;173.6600000;20437970
GAZP;D;230505;000000;173.6600000;175.4800000;171.1600000;172.0900000;22672500
GAZP;D;230508;000000;172.6100000;172.9100000;170.6500000;170.8400000;11426650
GAZP;D;230510;000000;171.2900000;176.7400000;171.1200000;175.5300000;50901940
GAZP;D;230511;000000;176.1600000;178.1100000;171.6100000;174.1300000;50308880
GAZP;D;230512;000000;174.2900000;175.0000000;172.6100000;173.9500000;23410060
GAZP;D;230515;000000;174.6800000;179.8300000;173.2000000;179.0400000;56084500
GAZP;D;230516;000000;179.9000000;181.8000000;176.7300000;177.0500000;50902520
GAZP;D;230517;000000;176.9000000;178.3800000;174.7200000;176.3000000;36872580
GAZP;D;230518;000000;176.4500000;177.6200000;174.6000000;175.2600000;33995920
GAZP;D;230519;000000;174.9400000;175.0900000;172.8600000;174.4300000;31770840
GAZP;D;230522;000000;175.2300000;175.5000000;170.8500000;172.4700000;43798910
GAZP;D;230523;000000;172.8000000;179.6000000;165.1000000;166.5900000;180700580
GAZP;D;230524;000000;165.5200000;166.3000000;161.8400000;162.9600000;65676280
GAZP;D;230525;000000;162.9900000;163.0000000;160.4700000;162.3000000;39317560
GAZP;D;230526;000000;162.0100000;165.4000000;161.6900000;164.4800000;37620060
GAZP;D;230529;000000;165.9000000;167.0500000;162.4500000;163.6000000;33787460
GAZP;D;230530;000000;162.1500000;165.4000000;161.5000000;161.9000000;40493030
GAZP;D;230531;000000;161.5100000;163.3000000;160.9000000;162.9400000;22953300
GAZP;D;230601;000000;162.8800000;163.4700000;161.5000000;161.5500000;18685930
GAZP;D;230602;000000;161.4200000;163.4000000;161.1000000;162.5800000;16747210
GAZP;D;230605;000000;162.5800000;164.6000000;161.6000000;162.4700000;29540180
GAZP;D;230606;000000;162.1900000;163.8500000;161.6900000;163.1600000;18258170
GAZP;D;230607;000000;163.2400000;165.8700000;162.6700000;164.6500000;32410480
GAZP;D;230608;000000;164.6900000;166.6000000;164.1400000;166.1800000;21594140
GAZP;D;230609;000000;166.4800000;167.8100000;164.9400000;165.5800000;20692240
GAZP;D;230613;000000;165.6500000;168.5400000;165.6500000;168.4300000;23177410
GAZP;D;230614;000000;168.6400000;169.3800000;167.0100000;167.8800000;18693460
GAZP;D;230615;000000;168.0400000;172.0000000;166.6600000;171.8600000;45098230
GAZP;D;230616;000000;171.8500000;172.4600000;169.2200000;169.8700000;25264320
GAZP;D;230619;000000;170.2600000;171.5000000;168.3000000;170.1900000;23426210
GAZP;D;230620;000000;170.0600000;170.9700000;168.4200000;169.6400000;18378730
GAZP;D;230621;000000;170.1700000;171.7800000;169.1600000;170.2000000;19171590
GAZP;D;230622;000000;170.0600000;170.5500000;167.7300000;168.4100000;17226270
GAZP;D;230623;000000;168.1900000;168.9400000;165.2100000;165.8000000;31186940
GAZP;D;230626;000000;167.5400000;168.6000000;165.0000000;166.9100000;27621220
GAZP;D;230627;000000;167.4400000;167.4500000;166.0000000;166.4500000;13916850
GAZP;D;230628;000000;166.7000000;168.6400000;166.0500000;168.0500000;16785860
GAZP;D;230629;000000;168.0800000;169.8900000;167.5000000;167.8800000;18349390
GAZP;D;230630;000000;167.2000000;167.7000000;166.3000000;166.8600000;15553610
GAZP;D;230703;000000;167.2800000;167.8000000;166.7000000;166.8200000;10659530
GAZP;D;230704;000000;166.8900000;167.0000000;165.2600000;165.5000000;14883150
GAZP;D;230705;000000;166.0300000;166.6500000;165.0200000;165.7100000;14556240
GAZP;D;230706;000000;166.0100000;167.2800000;165.9100000;166.3600000;15350100
GAZP;D;230707;000000;166.5000000;166.8100000;165.8000000;166.3400000;10239310
GAZP;D;230710;000000;167.6000000;168.7500000;166.9300000;167.5900000;19389130
GAZP;D;230711;000000;167.6900000;169.0000000;167.1200000;168.8500000;16259520
GAZP;D;230712;000000;168.9900000;170.7900000;168.9300000;170.3000000;24532220
GAZP;D;230713;000000;170.5400000;170.9300000;168.1200000;168.9600000;19885990
GAZP;D;230714;000000;168.5600000;170.0000000;168.3000000;169.7000000;12040500
GAZP;D;230717;000000;169.0100000;171.6000000;168.6100000;170.6300000;24496770
GAZP;D;230718;000000;171.0100000;175.2700000;170.6700000;174.8900000;47496860
GAZP;D;230719;000000;175.4900000;175.7000000;172.5100000;173.0400000;32386340
GAZP;D;230720;000000;172.6800000;173.1900000;168.5500000;169.9200000;29107570
GAZP;D;230721;000000;170.3500000;171.9700000;169.7700000;171.1900000;16784020
GAZP;D;230724;000000;171.3200000;172.5000000;170.6900000;171.9800000;15232450
GAZP;D;230725;000000;172.2000000;172.7000000;171.4000000;171.8600000;13962990
GAZP;D;230726;000000;171.8600000;171.9300000;170.3100000;171.3500000;14902060
GAZP;D;230727;000000;171.6400000;173.1000000;171.3500000;172.0000000;16962540
GAZP;D;230728;000000;171.9800000;172.4000000;170.0000000;171.4400000;15588280
GAZP;D;230731;000000;171.9800000;175.1400000;171.8000000;174.3300000;40388810
GAZP;D;230801;000000;175.0900000;175.4400000;172.3800000;173.2100000;35312250
GAZP;D;230802;000000;172.8800000;175.2100000;172.5000000;174.0700000;34714930
GAZP;D;230803;000000;173.9300000;177.3500000;173.1500000;177.1000000;60783710
GAZP;D;230804;000000;176.9600000;177.8800000;172.8000000;173.4600000;65863620
GAZP;D;230807;000000;174.2600000;175.3000000;171.0500000;172.5200000;31725840
GAZP;D;230808;000000;172.2000000;173.6400000;170.6000000;172.7100000;29034730
GAZP;D;230809;000000;173.4500000;175.0000000;171.6900000;174.5100000;31494610
GAZP;D;230810;000000;175.2300000;177.1000000;175.0000000;176.6500000;50671340
GAZP;D;230811;000000;176.7900000;177.0000000;175.2100000;176.3500000;23483310
GAZP;D;230814;000000;178.0000000;183.8900000;175.5300000;177.0900000;162952550
GAZP;D;230815;000000;175.5300000;179.3500000;175.0200000;176.1600000;70354940
GAZP;D;230816;000000;176.2600000;177.1000000;172.9000000;174.1400000;48750420
GAZP;D;230817;000000;174.7000000;174.9500000;172.8000000;174.1400000;25770030
GAZP;D;230818;000000;174.3000000;175.7100000;173.1200000;175.4800000;19414660
GAZP;D;230821;000000;176.2400000;177.7000000;175.7600000;176.3600000;26984890
GAZP;D;230822;000000;176.4900000;177.0000000;175.1800000;176.4800000;18173530
GAZP;D;230823;000000;176.7700000;176.9300000;173.0200000;173.6500000;29075620
GAZP;D;230824;000000;174.0800000;175.9200000;173.6200000;174.9700000;16604060
GAZP;D;230825;000000;175.0600000;175.3500000;174.1100000;174.7000000;16885590
GAZP;D;230828;000000;174.7800000;176.8000000;174.7800000;176.2000000;25035260
GAZP;D;230829;000000;176.3700000;181.3700000;175.5000000;178.6900000;100325680
GAZP;D;230830;000000;178.8800000;178.8800000;176.7700000;177.4700000;37286770
